1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8,8,9,9,9,10,10,11,11,11,12,12,13,13,14,14,15,15,16,16,16,17,17,17,17,18,18,18,18,18,161.tiff
3,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,9,9,9,10,10,10,10,11,11,12,12,13,13,14,15,15,16,17,18,19,19,20,20,20,20,20,20,19,162.tiff
18,19,19,19,19,19,20,20,20,20,21,21,21,21,21,22,22,22,22,23,23,23,23,23,23,24,24,24,23,23,23,23,23,22,22,22,21,21,20,20,20,19,19,18,18,17,17,17,16,16,15,15,14,13,13,12,12,11,10,10,9,9,8,8,7,7,7,7,6,6,7,7,7,7,7,8,8,8,9,9,9,10,10,11,11,12,12,13,14,14,15,16,16,17,18,18,19,19,19,20,163.tiff
4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,9,9,9,9,9,9,9,10,10,10,10,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,164.tiff
24,21,19,16,14,12,11,10,11,11,13,14,16,18,20,22,23,23,23,22,21,18,16,13,10,7,5,4,3,3,3,5,7,9,12,15,18,20,22,24,26,27,27,28,28,28,28,28,27,27,27,27,27,27,28,28,28,28,28,28,27,27,27,27,27,27,28,28,28,28,28,27,27,27,27,27,26,26,26,26,25,25,25,25,25,24,24,24,24,24,24,23,23,23,23,22,22,22,22,22,165.tiff
21,21,22,22,22,23,24,24,25,26,27,27,28,29,29,30,30,31,31,32,32,32,33,33,33,33,33,34,34,33,33,33,32,32,31,31,30,29,28,27,27,26,25,25,24,24,23,23,23,22,22,22,22,21,21,20,20,19,19,18,17,16,15,14,12,11,10,9,9,8,8,8,8,8,9,9,10,11,11,12,13,14,15,16,17,18,20,21,22,24,25,25,25,25,25,24,24,23,21,20,166.tiff
2,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,3,3,4,5,5,6,7,8,8,9,9,10,10,10,10,10,9,9,8,8,7,7,6,6,5,5,5,4,4,5,5,5,6,7,8,9,10,11,12,13,14,16,167.tiff
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,5,6,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,21,22,22,21,21,20,19,18,17,15,14,12,11,9,8,7,6,5,5,5,5,6,7,8,9,10,12,13,14,15,15,16,15,15,14,13,11,9,6,4,1,-1,-4,-7,-10,-13,-16,-18,-20,168.tiff
18,18,18,18,19,19,19,20,20,20,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,20,20,20,20,19,19,19,19,19,18,18,18,18,18,17,17,17,17,16,16,16,15,15,14,14,13,13,12,12,11,10,10,9,8,8,7,6,6,5,5,5,5,5,5,5,5,5,6,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,21,22,22,23,169.tiff
0,4,8,11,14,16,17,17,16,14,12,10,7,5,4,3,3,4,5,8,10,13,16,19,22,24,25,26,27,26,26,25,23,22,20,19,18,16,15,15,14,14,13,13,13,13,14,14,14,14,15,15,15,15,15,15,14,13,12,11,10,8,7,5,4,3,2,1,1,2,3,5,7,9,12,15,17,19,20,21,21,20,18,16,14,12,10,9,9,9,11,13,17,20,25,29,34,38,41,44,17.tiff
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,170.tiff
41,42,43,44,44,43,43,43,42,42,42,43,43,43,42,42,42,42,41,41,41,42,42,42,42,41,41,41,41,41,41,39,37,34,31,27,24,21,19,18,16,15,14,13,12,10,9,9,8,8,7,7,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,2,3,5,7,9,11,12,12,10,7,4,0,-2,-4,171.tiff
19,18,17,16,14,13,11,10,9,8,8,8,8,8,9,10,12,13,15,17,18,20,21,23,23,24,25,25,25,25,25,25,25,25,26,26,26,26,26,27,27,27,26,26,26,25,24,23,22,21,20,19,18,17,16,15,15,14,13,12,11,10,9,8,7,7,6,6,5,5,5,5,5,6,6,7,8,8,9,9,10,10,11,11,12,13,13,14,15,16,16,17,18,19,20,20,21,21,21,21,172.tiff
17,16,14,13,11,9,8,8,7,8,9,10,12,13,15,17,18,19,19,20,20,20,20,19,19,20,20,20,20,21,21,21,21,21,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,21,21,21,20,20,19,18,17,16,14,13,12,10,9,7,6,5,4,4,4,4,4,5,6,8,9,10,11,12,13,14,14,14,14,13,13,12,11,11,11,10,10,11,11,12,12,13,14,14,173.tiff
4,9,13,16,19,21,23,23,23,22,21,19,17,15,13,12,10,9,9,8,8,8,8,8,7,7,7,6,6,6,5,5,5,4,5,5,5,6,7,7,8,9,10,10,11,11,12,12,13,13,13,14,14,15,16,16,18,19,20,21,23,24,26,27,28,29,30,30,31,31,31,31,30,30,30,30,30,30,29,29,29,29,29,29,29,29,28,28,28,28,27,27,27,27,27,27,27,27,27,27,174.tiff
1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,10,10,10,11,11,12,12,13,13,14,14,15,16,16,17,18,19,19,20,21,21,22,22,22,23,23,175.tiff
-2,-1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,8,8,9,10,11,12,13,15,16,17,18,19,19,19,19,19,19,18,17,176.tiff
13,13,13,12,12,11,10,10,9,8,7,7,6,6,5,5,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,8,8,9,9,9,9,177.tiff
19,18,17,16,14,13,11,9,8,7,5,5,4,3,3,4,4,5,6,8,9,11,13,15,16,18,19,21,22,23,23,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,26,26,26,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,22,22,22,22,22,21,21,21,21,21,21,21,20,20,20,20,20,21,21,21,21,21,22,22,22,22,178.tiff
4,5,6,7,8,10,11,12,12,13,14,14,14,14,14,14,13,13,12,11,11,10,9,8,8,7,7,6,6,5,5,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,179.tiff
23,23,23,23,23,24,24,24,24,24,25,25,25,25,25,26,26,26,26,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,26,26,26,25,25,24,24,24,23,23,22,22,21,21,20,20,20,19,19,19,19,19,19,19,19,19,19,20,20,20,21,21,21,22,22,21,21,21,20,19,18,17,16,15,13,12,11,10,9,8,7,7,7,7,7,18.tiff
28,28,28,28,28,28,28,28,28,28,29,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,27,27,27,27,27,26,26,26,26,26,26,26,26,27,27,27,28,28,28,28,28,28,28,28,27,27,26,25,24,22,21,19,18,16,14,12,11,9,8,7,7,6,6,6,7,7,8,10,11,12,13,15,16,17,18,18,19,19,18,17,16,15,13,11,9,6,4,1,0,-2,-5,-7,-8,-10,180.tiff
1,3,4,6,7,9,10,10,11,11,11,11,10,9,8,7,6,5,4,3,3,2,2,2,3,4,5,6,7,9,10,12,13,14,16,16,17,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,16,16,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,13,13,13,13,12,181.tiff
0,0,0,1,1,1,2,2,2,3,3,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,7,7,7,7,7,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,7,7,7,7,7,8,8,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,4,4,3,3,2,1,1,0,182.tiff
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13,13,13,12,12,12,11,11,11,10,10,9,9,8,8,7,7,6,6,6,5,5,5,4,4,4,4,5,5,5,5,6,6,7,8,8,9,10,11,12,12,13,14,15,15,16,16,17,17,18,18,18,18,183.tiff
24,24,24,24,24,24,24,24,25,25,26,26,27,27,28,28,29,29,30,30,30,31,31,31,32,32,32,32,33,33,33,33,33,34,33,33,33,33,33,32,32,31,30,30,29,28,28,27,27,27,27,27,27,28,29,30,31,32,33,33,33,33,32,31,28,26,23,19,16,12,10,8,7,7,7,9,11,14,17,20,22,24,24,24,24,23,21,20,18,18,18,19,22,25,28,32,37,41,45,48,184.tiff
5,5,5,6,6,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,10,10,10,10,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,185.tiff
13,13,14,14,15,15,16,16,17,17,18,18,19,20,20,20,21,21,21,21,21,21,22,22,22,22,22,22,22,22,23,23,23,24,24,23,23,21,18,15,12,8,5,3,2,3,5,7,11,14,18,20,22,23,23,22,20,18,17,15,13,12,12,11,11,12,12,13,13,14,14,15,15,16,16,16,16,17,17,17,16,16,16,15,15,14,13,13,12,11,11,10,10,10,9,10,10,10,10,11,186.tiff
13,13,13,13,13,13,12,12,12,12,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,7,7,7,6,6,5,5,5,5,5,4,4,4,5,5,5,5,6,6,7,7,8,9,9,10,11,11,12,12,12,13,13,13,13,187.tiff
0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,8,8,8,9,9,10,10,11,11,11,12,12,13,13,14,14,14,15,15,15,15,15,16,16,16,15,15,15,15,188.tiff
1,6,11,15,18,21,23,25,25,25,24,22,21,19,17,15,13,12,11,11,10,10,10,10,10,9,9,9,8,8,7,6,5,5,4,4,3,3,4,4,6,7,9,11,13,16,18,21,23,26,28,29,31,32,32,33,33,33,32,32,32,32,31,31,31,31,31,31,31,31,31,31,30,30,30,30,29,29,29,29,28,28,28,28,28,28,27,27,27,27,27,28,28,28,28,29,29,29,29,29,189.tiff
12,10,10,9,10,11,12,14,16,17,19,19,20,20,19,19,18,18,18,18,17,17,16,15,15,14,14,13,13,13,13,13,12,10,9,7,6,5,6,8,10,14,18,21,24,26,28,28,28,28,28,27,27,27,28,28,28,27,27,26,26,25,25,24,24,23,23,23,22,22,22,22,21,21,21,21,22,22,22,22,22,22,22,22,21,21,20,19,18,17,16,15,14,13,13,12,12,12,12,12,19.tiff
2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,7,7,7,8,8,9,9,10,10,11,11,12,12,12,13,13,13,13,13,13,13,13,190.tiff
25,24,22,21,20,18,17,16,15,14,13,12,11,10,10,9,8,7,6,5,5,4,4,4,4,5,5,6,8,9,11,12,14,16,18,19,21,22,23,24,25,25,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,23,23,23,22,22,22,22,21,21,21,21,21,20,20,20,20,20,19,19,19,18,18,18,18,17,17,17,16,16,16,16,16,16,16,16,16,191.tiff
1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,192.tiff
8,8,8,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,6,6,6,5,5,5,5,4,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,4,4,5,6,6,7,8,8,9,9,9,9,9,9,9,9,9,8,8,7,7,6,6,5,5,4,4,4,3,3,3,3,3,3,3,193.tiff
20,20,21,21,21,21,22,22,22,22,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,22,21,20,19,17,15,13,11,9,7,6,4,3,2,2,2,3,4,5,6,8,9,11,12,13,14,15,15,15,14,14,13,12,11,10,9,9,8,8,8,8,8,9,10,11,194.tiff
19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,18,18,18,17,17,17,17,16,16,16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,13,13,13,13,12,12,12,11,11,11,10,10,10,9,9,9,8,8,8,8,7,7,7,6,6,6,5,5,5,5,4,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,195.tiff
12,12,13,13,14,14,14,14,15,15,15,15,15,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,18,18,18,18,17,17,17,17,18,18,18,18,17,17,16,14,12,10,8,6,4,3,2,2,3,4,6,7,9,10,11,11,10,8,5,2,0,-4,-7,-11,-14,-16,196.tiff
9,8,8,7,6,6,6,6,6,6,6,7,8,8,9,10,11,13,14,14,15,16,16,16,16,16,16,15,14,13,12,10,9,8,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6,7,7,7,7,7,197.tiff
16,15,15,14,13,13,12,11,11,10,9,9,8,8,7,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,3,4,5,6,7,8,9,10,11,11,12,12,12,11,11,10,9,8,6,5,4,3,2,1,0,0,0,0,0,0,198.tiff
12,12,12,13,13,14,14,15,15,16,16,16,17,17,17,18,18,19,19,19,19,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,23,23,23,22,21,19,16,12,8,5,3,2,3,6,10,14,17,20,22,22,21,20,18,15,14,12,11,11,12,13,14,15,16,17,18,18,18,17,17,16,15,15,14,13,13,12,11,10,9,8,7,6,5,5,5,199.tiff
20,20,20,20,20,20,20,20,20,19,19,19,19,18,18,18,17,17,16,16,16,15,15,14,14,14,13,13,13,12,12,12,12,11,11,11,11,10,10,10,10,10,9,9,9,9,9,8,8,8,8,7,7,7,7,6,6,6,5,5,5,5,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,2.tiff
16,17,17,17,18,18,19,19,20,20,21,21,21,22,22,22,22,23,23,23,23,23,22,22,22,21,21,20,20,19,19,18,17,17,16,16,15,15,14,14,14,14,14,14,15,15,16,17,18,19,20,21,22,23,24,24,25,25,24,24,23,21,20,18,16,14,12,9,7,6,4,3,2,2,2,3,4,5,7,9,10,12,14,15,15,16,15,15,13,12,9,7,4,1,-1,-4,-7,-10,-12,-14,20.tiff
14,14,14,15,15,15,15,14,14,14,14,13,13,12,12,11,10,10,9,9,8,8,7,7,6,6,6,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,9,9,10,10,10,10,10,10,10,10,9,9,9,9,8,8,7,7,6,6,5,4,4,3,3,2,2,2,2,2,2,2,3,3,4,5,6,7,8,9,10,11,12,13,14,14,15,16,16,16,200.tiff
2,3,4,5,5,6,7,8,8,9,10,10,10,11,11,11,12,12,12,12,12,12,12,12,13,13,13,13,13,14,14,14,13,13,13,13,12,12,12,12,12,12,11,11,11,11,11,11,10,10,9,9,8,7,7,6,5,4,4,3,2,1,1,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,5,6,6,7,8,8,9,10,10,11,12,12,12,12,201.tiff
13,13,13,13,13,13,13,14,14,14,14,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,17,17,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,14,14,14,14,13,13,13,13,12,12,12,12,11,11,11,11,10,10,10,10,9,9,9,8,8,8,7,7,6,6,5,5,4,4,3,3,2,2,1,1,1,1,0,0,1,1,1,1,2,202.tiff
8,9,9,9,9,9,8,8,8,8,8,7,7,7,6,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,2,3,4,5,6,7,7,8,9,10,11,11,11,12,12,11,11,11,10,10,9,8,7,7,6,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,203.tiff
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,4,4,4,5,5,6,7,7,8,9,9,10,10,11,11,11,11,204.tiff
22,22,23,23,23,23,23,23,22,22,22,22,22,21,21,21,21,20,20,20,20,19,19,19,18,18,18,17,17,17,16,16,15,15,14,14,14,13,13,13,12,12,12,11,11,11,10,10,10,9,9,8,8,7,7,6,6,5,5,4,4,4,4,5,5,6,7,8,10,11,13,15,17,19,21,23,25,26,28,29,31,32,33,33,34,34,34,34,34,34,34,33,33,33,32,31,31,30,30,29,205.tiff
8,8,8,8,7,7,7,7,7,6,6,6,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,2,3,4,6,8,10,11,12,12,12,11,9,6,2,0,-4,-8,-12,-14,-17,206.tiff
7,7,7,6,6,6,5,5,5,4,4,4,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,7,7,8,8,8,9,9,9,9,9,10,10,10,10,207.tiff
12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,208.tiff
3,4,4,5,6,7,8,9,10,11,12,13,14,14,15,16,16,17,17,17,17,17,17,17,17,16,16,16,15,14,14,13,12,11,11,10,9,9,8,7,6,6,5,5,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,209.tiff
5,6,7,9,10,11,13,13,14,14,14,14,14,13,12,11,9,8,7,5,4,4,3,3,3,3,3,4,4,5,6,8,9,10,11,12,12,13,14,14,14,15,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,14,14,14,14,15,15,15,16,16,17,17,18,19,19,19,20,20,20,21,21,21,21,20,20,20,20,20,20,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,21.tiff
19,19,18,17,16,16,15,14,13,12,10,10,9,8,7,6,6,5,5,5,5,5,5,5,5,5,6,6,6,7,7,8,8,9,9,10,10,10,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,10,10,10,9,8,8,7,6,6,5,5,4,4,3,3,3,3,3,4,4,5,6,8,9,10,12,14,15,17,18,20,21,22,23,24,24,25,25,25,25,210.tiff
5,5,5,6,6,7,7,7,8,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,8,7,7,6,5,4,4,3,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,3,4,5,7,8,9,10,11,12,12,11,11,10,9,7,6,5,5,5,5,6,7,9,11,13,16,18,21,23,25,26,211.tiff
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,7,7,8,8,8,9,9,10,10,10,10,11,11,11,11,212.tiff
18,18,18,18,18,18,19,19,19,19,19,19,20,20,20,20,20,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,20,20,20,19,19,18,18,18,17,17,16,16,15,15,14,14,13,13,12,12,11,10,10,9,8,8,7,6,6,5,5,4,4,4,3,3,3,4,4,4,5,5,6,7,8,9,10,11,12,13,13,14,15,16,16,17,17,18,18,18,213.tiff
17,17,16,15,14,13,12,11,11,10,9,8,7,6,6,5,5,4,4,4,3,3,3,4,4,4,4,5,5,5,6,6,7,7,7,8,8,8,8,9,9,9,9,9,9,8,8,8,8,7,7,7,6,6,6,5,5,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,5,5,6,7,7,8,8,9,9,10,10,11,11,11,12,12,12,12,214.tiff
14,13,13,12,12,11,11,11,10,10,10,11,11,12,13,14,15,16,17,18,20,21,21,22,22,21,21,19,18,16,14,12,10,8,6,5,3,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,6,7,7,7,8,9,10,12,14,17,20,23,27,31,34,38,42,46,49,52,54,55,215.tiff
14,12,10,9,8,8,9,10,11,12,14,15,16,17,17,18,18,18,18,19,19,20,20,21,21,21,22,22,21,21,20,20,19,18,17,16,14,13,11,9,7,6,4,3,2,1,1,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,5,5,6,6,7,8,8,8,9,10,10,11,12,14,15,16,18,19,20,21,21,22,22,21,21,20,19,18,17,216.tiff
13,13,13,13,13,14,14,14,14,14,14,14,15,15,15,15,15,16,16,16,16,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,16,16,16,15,15,14,14,14,13,13,12,12,11,11,10,10,9,9,8,7,7,6,5,5,4,3,2,2,1,0,0,0,-1,-1,-2,-2,-2,217.tiff
9,9,9,9,9,10,11,11,12,13,14,14,15,16,16,17,18,18,18,19,19,19,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,23,23,23,23,22,22,22,21,21,20,19,19,18,17,17,16,16,15,15,15,14,14,14,13,13,12,12,11,10,10,9,8,8,7,6,6,6,6,6,6,7,7,9,10,11,13,14,16,17,18,19,21,21,22,22,23,218.tiff
16,14,12,10,8,7,5,4,3,2,2,1,1,2,2,2,3,3,4,5,5,6,6,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,219.tiff
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,7,7,8,8,9,9,9,10,10,11,12,12,13,14,14,15,16,16,17,18,18,19,19,20,20,20,20,20,20,20,19,19,18,18,17,22.tiff
7,7,8,8,9,9,9,10,10,10,9,9,9,9,8,8,7,6,6,5,5,4,4,3,3,3,3,3,4,4,4,5,6,7,7,8,9,10,11,12,13,13,14,15,15,15,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,220.tiff
